Class,Section,Subject,Name,ID,Roll Number,Attendance (%),Unit Test 1,Unit Test 2,Unit Test 3,Home Tuition (Y/N),Focus (0-10),Homework (0-10),Q&A (0-10),Doubt Asking Rate,Exam Prep (0-10),Special Problems Completion (%)
12,A,Maths,Aarav Jain,12_A_28,120128,78,55,43,61,N,7,3,6,0.1,5,46
12,A,Physics,Aarav Jain,12_A_28,120128,81,96,75,62,Y,10,4,6,0.4,7,47
12,A,Chemistry,Aarav Jain,12_A_28,120128,79,83,93,40,Y,7,4,8,0.7,10,56
12,A,Biology,Aarav Jain,12_A_28,120128,91,87,85,60,Y,3,10,5,0.3,7,93
12,A,English,Aarav Jain,12_A_28,120128,66,74,91,56,N,7,5,2,0.8,6,85
12,A,Social,Aarav Jain,12_A_28,120128,79,96,79,58,N,4,9,9,0.8,7,42
12,A,Painting,Aarav Jain,12_A_28,120128,71,81,41,69,N,8,6,9,0.3,7,88
12,A,Maths,Tanvi Iyer,12_A_29,120129,91,55,93,50,N,3,8,7,0.7,7,98
12,A,Physics,Tanvi Iyer,12_A_29,120129,72,82,53,89,N,3,10,4,0.7,7,99
12,A,Chemistry,Tanvi Iyer,12_A_29,120129,72,78,59,51,N,8,10,6,0.6,8,70
12,A,Biology,Tanvi Iyer,12_A_29,120129,67,97,71,55,N,8,5,4,1.0,8,73
12,A,English,Tanvi Iyer,12_A_29,120129,84,52,80,69,Y,6,10,7,0.2,4,86
12,A,Social,Tanvi Iyer,12_A_29,120129,89,41,82,62,Y,3,9,3,0.8,5,76
12,A,Painting,Tanvi Iyer,12_A_29,120129,85,68,53,70,N,3,3,2,0.5,5,90
12,A,Maths,Anjali Deshmukh,12_A_30,120130,65,96,42,87,Y,6,3,7,0.7,4,45
12,A,Physics,Anjali Deshmukh,12_A_30,120130,70,63,62,48,N,5,8,6,0.8,10,46
12,A,Chemistry,Anjali Deshmukh,12_A_30,120130,69,77,42,75,Y,3,3,3,0.2,9,63
12,A,Biology,Anjali Deshmukh,12_A_30,120130,80,46,52,43,N,10,9,8,0.4,10,42
12,A,English,Anjali Deshmukh,12_A_30,120130,67,98,76,81,N,5,9,9,0.2,3,37
12,A,Social,Anjali Deshmukh,12_A_30,120130,70,51,45,91,Y,6,4,9,0.2,3,33
12,A,Painting,Anjali Deshmukh,12_A_30,120130,93,46,68,71,N,6,3,3,0.5,4,92
12,A,Maths,Karan Rajput,12_A_31,120131,93,46,75,47,Y,6,8,7,1.0,10,97
12,A,Physics,Karan Rajput,12_A_31,120131,85,75,70,90,N,3,10,6,0.3,5,87
12,A,Chemistry,Karan Rajput,12_A_31,120131,73,88,73,46,Y,3,10,2,0.5,9,35
12,A,Biology,Karan Rajput,12_A_31,120131,99,56,57,40,N,10,10,4,0.1,5,71
12,A,English,Karan Rajput,12_A_31,120131,92,79,59,71,N,3,4,3,0.7,10,38
12,A,Social,Karan Rajput,12_A_31,120131,95,64,48,95,Y,7,3,3,0.1,8,57
12,A,Painting,Karan Rajput,12_A_31,120131,77,98,41,44,N,9,6,9,0.8,8,80
12,A,Maths,Sneha Iqbal,12_A_32,120132,83,85,75,58,N,7,4,10,0.1,6,60
12,A,Physics,Sneha Iqbal,12_A_32,120132,95,68,64,52,Y,10,9,5,0.9,7,63
12,A,Chemistry,Sneha Iqbal,12_A_32,120132,65,83,43,69,N,9,3,2,0.5,6,71
12,A,Biology,Sneha Iqbal,12_A_32,120132,72,62,79,73,Y,9,5,2,0.2,8,33
12,A,English,Sneha Iqbal,12_A_32,120132,71,90,51,54,Y,4,10,5,0.1,10,81
12,A,Social,Sneha Iqbal,12_A_32,120132,100,79,43,72,N,3,6,8,0.8,7,75
12,A,Painting,Sneha Iqbal,12_A_32,120132,92,49,53,56,N,4,3,3,0.3,8,43
12,A,Maths,Mehak Nair,12_A_33,120133,97,99,65,71,N,9,5,7,0.2,4,80
12,A,Physics,Mehak Nair,12_A_33,120133,96,60,78,64,Y,7,6,7,0.1,8,46
12,A,Chemistry,Mehak Nair,12_A_33,120133,68,64,94,85,Y,7,6,8,0.6,3,66
12,A,Biology,Mehak Nair,12_A_33,120133,68,70,45,50,N,5,3,9,0.6,7,95
12,A,English,Mehak Nair,12_A_33,120133,91,90,74,46,N,6,10,7,0.8,3,42
12,A,Social,Mehak Nair,12_A_33,120133,90,45,89,44,Y,5,7,8,0.4,9,59
12,A,Painting,Mehak Nair,12_A_33,120133,67,41,98,52,N,5,10,4,0.6,10,59
12,A,Maths,Poonam Pal,12_A_34,120134,66,41,69,94,Y,8,7,2,0.5,5,32
12,A,Physics,Poonam Pal,12_A_34,120134,67,95,87,47,Y,8,6,7,0.8,8,51
12,A,Chemistry,Poonam Pal,12_A_34,120134,82,47,51,51,N,4,7,10,0.7,3,57
12,A,Biology,Poonam Pal,12_A_34,120134,71,51,90,50,Y,9,10,5,0.8,10,37
12,A,English,Poonam Pal,12_A_34,120134,83,90,51,43,N,10,9,6,1.0,6,38
12,A,Social,Poonam Pal,12_A_34,120134,84,99,69,60,Y,9,7,6,0.3,6,84
12,A,Painting,Poonam Pal,12_A_34,120134,72,71,50,70,Y,6,10,4,0.8,6,30
12,A,Maths,Yash Balakrishnan,12_A_35,120135,75,93,57,61,Y,10,6,10,0.3,4,92
12,A,Physics,Yash Balakrishnan,12_A_35,120135,68,74,58,88,Y,3,6,5,0.5,7,97
12,A,Chemistry,Yash Balakrishnan,12_A_35,120135,67,78,97,50,N,7,6,2,0.7,10,83
12,A,Biology,Yash Balakrishnan,12_A_35,120135,90,92,57,75,N,3,5,5,0.6,7,95
12,A,English,Yash Balakrishnan,12_A_35,120135,83,53,42,80,Y,3,4,2,0.9,6,97
12,A,Social,Yash Balakrishnan,12_A_35,120135,67,41,92,50,N,5,5,4,0.9,10,72
12,A,Painting,Yash Balakrishnan,12_A_35,120135,82,41,80,63,Y,5,5,3,0.5,5,65
12,A,Maths,Manoj Patel,12_A_36,120136,100,87,96,43,Y,4,5,10,0.3,8,53
12,A,Physics,Manoj Patel,12_A_36,120136,70,94,45,65,N,3,8,4,0.5,7,81
12,A,Chemistry,Manoj Patel,12_A_36,120136,94,59,70,87,Y,8,10,6,0.8,6,93
12,A,Biology,Manoj Patel,12_A_36,120136,74,49,48,98,N,4,5,8,0.7,4,68
12,A,English,Manoj Patel,12_A_36,120136,80,43,99,75,Y,6,9,6,0.9,4,31
12,A,Social,Manoj Patel,12_A_36,120136,87,56,92,94,N,9,10,7,0.9,10,47
12,A,Painting,Manoj Patel,12_A_36,120136,94,87,96,65,N,6,3,4,0.3,10,94
12,A,Maths,Payal Suri,12_A_37,120137,84,53,88,83,Y,4,5,4,0.5,8,62
12,A,Physics,Payal Suri,12_A_37,120137,67,44,69,45,Y,5,7,4,0.9,7,72
12,A,Chemistry,Payal Suri,12_A_37,120137,84,43,92,55,N,10,6,2,0.3,5,84
12,A,Biology,Payal Suri,12_A_37,120137,84,79,68,60,N,7,10,5,0.1,7,42
12,A,English,Payal Suri,12_A_37,120137,86,72,86,95,N,8,7,6,0.1,4,73
12,A,Social,Payal Suri,12_A_37,120137,65,41,70,100,Y,6,3,4,0.9,7,93
12,A,Painting,Payal Suri,12_A_37,120137,87,42,71,55,Y,5,10,4,0.3,5,46
12,A,Maths,Prisha Sidhu,12_A_38,120138,87,60,85,89,N,9,9,7,0.6,7,38
12,A,Physics,Prisha Sidhu,12_A_38,120138,94,60,56,67,N,4,9,7,0.6,5,56
12,A,Chemistry,Prisha Sidhu,12_A_38,120138,90,53,75,82,N,8,5,5,0.5,7,95
12,A,Biology,Prisha Sidhu,12_A_38,120138,77,64,99,94,Y,8,7,10,0.5,6,57
12,A,English,Prisha Sidhu,12_A_38,120138,100,72,71,57,Y,9,3,9,0.9,5,96
12,A,Social,Prisha Sidhu,12_A_38,120138,99,89,95,97,N,6,3,2,0.4,4,49
12,A,Painting,Prisha Sidhu,12_A_38,120138,88,99,43,67,N,5,7,10,0.2,4,70
12,A,Maths,Manav Chetty,12_A_39,120139,79,69,89,95,Y,4,10,3,0.3,5,45
12,A,Physics,Manav Chetty,12_A_39,120139,78,46,94,48,N,7,5,6,0.7,9,56
12,A,Chemistry,Manav Chetty,12_A_39,120139,96,44,82,66,Y,6,5,8,0.6,3,75
12,A,Biology,Manav Chetty,12_A_39,120139,80,56,40,54,Y,10,10,10,0.5,3,90
12,A,English,Manav Chetty,12_A_39,120139,84,45,71,60,N,3,4,10,0.6,8,43
12,A,Social,Manav Chetty,12_A_39,120139,90,42,49,83,Y,10,9,4,0.7,4,55
12,A,Painting,Manav Chetty,12_A_39,120139,92,53,86,61,N,4,10,5,0.4,8,38
12,A,Maths,Swati Khanna,12_A_40,120140,71,77,78,65,N,7,5,9,0.3,5,82
12,A,Physics,Swati Khanna,12_A_40,120140,96,88,99,57,Y,6,8,7,0.3,3,34
12,A,Chemistry,Swati Khanna,12_A_40,120140,65,43,60,71,N,9,5,9,0.2,3,92
12,A,Biology,Swati Khanna,12_A_40,120140,88,65,63,77,Y,9,9,7,0.3,7,52
12,A,English,Swati Khanna,12_A_40,120140,78,91,91,89,N,7,4,6,0.1,9,90
12,A,Social,Swati Khanna,12_A_40,120140,93,73,85,70,Y,3,6,10,0.1,4,41
12,A,Painting,Swati Khanna,12_A_40,120140,96,47,58,41,N,3,9,2,0.5,4,32
12,B,Maths,Payal Mehta,12_B_1,120201,93,95,56,57,Y,6,6,2,0.5,10,31
12,B,Physics,Payal Mehta,12_B_1,120201,94,82,61,80,N,10,7,2,0.6,10,70
12,B,Chemistry,Payal Mehta,12_B_1,120201,80,88,94,47,Y,5,10,10,0.6,3,87
12,B,Biology,Payal Mehta,12_B_1,120201,96,87,61,89,N,10,3,5,0.9,9,45
12,B,English,Payal Mehta,12_B_1,120201,70,74,81,100,Y,9,9,2,0.9,7,40
12,B,Social,Payal Mehta,12_B_1,120201,74,78,64,56,Y,4,5,9,0.1,8,65
12,B,Painting,Payal Mehta,12_B_1,120201,80,50,71,51,Y,3,10,10,1.0,3,37
12,B,Maths,Aman Gupta,12_B_2,120202,77,51,55,44,N,9,7,7,0.7,9,60
12,B,Physics,Aman Gupta,12_B_2,120202,83,68,95,46,Y,10,9,4,0.4,9,79
12,B,Chemistry,Aman Gupta,12_B_2,120202,95,96,42,45,Y,8,7,5,0.6,6,54
12,B,Biology,Aman Gupta,12_B_2,120202,75,57,97,91,N,9,7,2,0.7,5,35
12,B,English,Aman Gupta,12_B_2,120202,72,74,65,53,N,5,5,9,0.7,10,62
12,B,Social,Aman Gupta,12_B_2,120202,92,84,63,75,N,8,9,6,0.3,6,51
12,B,Painting,Aman Gupta,12_B_2,120202,68,71,95,73,Y,5,4,3,0.4,8,66
12,B,Maths,Tanya Sen,12_B_3,120203,96,99,43,80,Y,10,9,10,0.3,4,98
12,B,Physics,Tanya Sen,12_B_3,120203,69,41,56,66,Y,6,4,10,0.8,3,97
12,B,Chemistry,Tanya Sen,12_B_3,120203,78,42,52,73,N,5,6,3,0.8,4,62
12,B,Biology,Tanya Sen,12_B_3,120203,90,82,85,90,Y,9,10,3,1.0,8,39
12,B,English,Tanya Sen,12_B_3,120203,80,40,69,76,Y,3,7,10,0.6,4,66
12,B,Social,Tanya Sen,12_B_3,120203,88,43,75,80,Y,8,6,2,0.4,10,65
12,B,Painting,Tanya Sen,12_B_3,120203,90,72,95,67,N,4,5,10,0.2,4,85
12,B,Maths,Hrithik Chawla,12_B_4,120204,70,74,99,70,N,5,5,2,0.9,5,39
12,B,Physics,Hrithik Chawla,12_B_4,120204,66,44,81,91,Y,4,9,7,0.4,3,63
12,B,Chemistry,Hrithik Chawla,12_B_4,120204,77,81,41,100,N,8,10,4,0.4,5,82
12,B,Biology,Hrithik Chawla,12_B_4,120204,67,46,80,65,N,6,8,6,0.3,10,84
12,B,English,Hrithik Chawla,12_B_4,120204,100,42,41,45,N,7,8,8,0.4,9,56
12,B,Social,Hrithik Chawla,12_B_4,120204,83,96,50,95,N,8,8,5,0.9,9,47
12,B,Painting,Hrithik Chawla,12_B_4,120204,71,67,51,60,Y,10,5,5,0.5,8,56
12,B,Maths,Nupur Roy,12_B_5,120205,86,79,51,98,Y,5,6,5,0.8,10,91
12,B,Physics,Nupur Roy,12_B_5,120205,88,49,62,89,N,5,5,3,0.3,9,74
12,B,Chemistry,Nupur Roy,12_B_5,120205,82,82,47,95,N,8,5,6,0.8,4,46
12,B,Biology,Nupur Roy,12_B_5,120205,68,64,60,82,Y,5,4,9,0.7,5,46
12,B,English,Nupur Roy,12_B_5,120205,75,81,73,56,N,10,6,2,0.9,10,94
12,B,Social,Nupur Roy,12_B_5,120205,81,73,55,76,N,5,7,6,1.0,9,85
12,B,Painting,Nupur Roy,12_B_5,120205,95,53,69,53,Y,6,10,7,1.0,9,86
12,B,Maths,Rohan Patel,12_B_6,120206,70,77,46,58,Y,6,8,2,0.1,3,88
12,B,Physics,Rohan Patel,12_B_6,120206,90,93,77,53,Y,8,7,3,0.6,10,64
12,B,Chemistry,Rohan Patel,12_B_6,120206,89,45,69,41,N,6,7,8,0.2,6,66
12,B,Biology,Rohan Patel,12_B_6,120206,82,77,45,94,N,4,8,8,0.4,10,39
12,B,English,Rohan Patel,12_B_6,120206,70,90,90,85,N,5,3,5,0.7,6,35
12,B,Social,Rohan Patel,12_B_6,120206,89,69,73,70,N,10,10,9,0.6,10,61
12,B,Painting,Rohan Patel,12_B_6,120206,99,43,91,99,Y,8,3,5,0.7,9,96
12,B,Maths,Rudra Rathore,12_B_7,120207,88,50,55,65,N,6,5,5,0.5,3,50
12,B,Physics,Rudra Rathore,12_B_7,120207,81,81,47,92,Y,6,7,2,1.0,4,66
12,B,Chemistry,Rudra Rathore,12_B_7,120207,96,51,42,71,Y,7,4,3,0.5,6,93
12,B,Biology,Rudra Rathore,12_B_7,120207,88,55,44,65,Y,3,10,7,0.8,8,33
12,B,English,Rudra Rathore,12_B_7,120207,72,100,64,77,Y,7,8,3,0.5,3,33
12,B,Social,Rudra Rathore,12_B_7,120207,97,50,80,60,N,9,9,10,0.9,6,67
12,B,Painting,Rudra Rathore,12_B_7,120207,99,93,88,91,Y,5,6,6,0.5,4,63
12,B,Maths,Aanchal Sen,12_B_8,120208,65,94,47,86,Y,9,4,2,0.2,4,60
12,B,Physics,Aanchal Sen,12_B_8,120208,65,45,98,73,Y,6,6,2,0.7,9,63
12,B,Chemistry,Aanchal Sen,12_B_8,120208,84,61,90,100,N,7,3,7,0.5,8,54
12,B,Biology,Aanchal Sen,12_B_8,120208,84,60,71,70,Y,9,8,9,0.8,6,66
12,B,English,Aanchal Sen,12_B_8,120208,68,65,94,76,N,6,10,8,0.7,9,32
12,B,Social,Aanchal Sen,12_B_8,120208,83,88,75,98,N,9,9,3,0.3,4,42
12,B,Painting,Aanchal Sen,12_B_8,120208,84,62,65,63,N,6,4,7,0.8,6,56
12,B,Maths,Rishabh Bajpai,12_B_9,120209,78,47,67,88,Y,7,9,9,0.9,6,64
12,B,Physics,Rishabh Bajpai,12_B_9,120209,75,82,60,95,Y,9,9,10,0.4,5,91
12,B,Chemistry,Rishabh Bajpai,12_B_9,120209,97,56,66,66,Y,10,8,9,0.3,6,41
12,B,Biology,Rishabh Bajpai,12_B_9,120209,78,45,51,46,Y,4,4,8,0.2,6,85
12,B,English,Rishabh Bajpai,12_B_9,120209,82,51,77,91,N,9,6,10,0.7,3,62
12,B,Social,Rishabh Bajpai,12_B_9,120209,68,70,47,53,Y,6,8,8,0.1,8,92
12,B,Painting,Rishabh Bajpai,12_B_9,120209,73,47,75,86,Y,7,10,6,0.7,10,50
12,B,Maths,Kunwar Verma,12_B_10,120210,71,50,52,100,N,5,9,5,0.8,10,93
12,B,Physics,Kunwar Verma,12_B_10,120210,95,87,51,88,Y,7,8,3,0.5,6,62
12,B,Chemistry,Kunwar Verma,12_B_10,120210,79,97,82,88,N,6,7,9,0.2,4,74
12,B,Biology,Kunwar Verma,12_B_10,120210,94,62,72,47,Y,6,6,2,0.1,9,47
12,B,English,Kunwar Verma,12_B_10,120210,87,96,56,46,N,4,3,10,0.2,10,85
12,B,Social,Kunwar Verma,12_B_10,120210,85,99,70,40,Y,3,4,6,0.5,4,57
12,B,Painting,Kunwar Verma,12_B_10,120210,96,80,76,67,Y,10,4,5,0.2,4,89
12,B,Maths,Rohan Das,12_B_11,120211,83,48,74,60,N,9,6,5,1.0,10,99
12,B,Physics,Rohan Das,12_B_11,120211,98,55,83,67,Y,4,9,8,0.6,7,87
12,B,Chemistry,Rohan Das,12_B_11,120211,96,95,47,54,Y,9,6,9,0.2,6,98
12,B,Biology,Rohan Das,12_B_11,120211,100,52,50,79,N,8,8,4,0.3,8,87
12,B,English,Rohan Das,12_B_11,120211,71,96,93,73,Y,7,4,5,0.7,8,49
12,B,Social,Rohan Das,12_B_11,120211,83,52,86,83,N,6,10,7,0.6,6,51
12,B,Painting,Rohan Das,12_B_11,120211,73,48,46,99,N,3,5,7,0.4,6,42
12,B,Maths,Ishita Kapoor,12_B_12,120212,82,51,100,99,N,5,10,3,0.5,5,84
12,B,Physics,Ishita Kapoor,12_B_12,120212,94,77,79,86,Y,7,7,3,0.3,7,84
12,B,Chemistry,Ishita Kapoor,12_B_12,120212,96,53,53,94,Y,10,5,6,0.8,9,88
12,B,Biology,Ishita Kapoor,12_B_12,120212,80,71,75,72,N,10,10,2,0.5,8,32
12,B,English,Ishita Kapoor,12_B_12,120212,74,93,57,47,N,9,10,9,0.3,6,80
12,B,Social,Ishita Kapoor,12_B_12,120212,86,58,48,81,N,7,6,6,1.0,6,48
12,B,Painting,Ishita Kapoor,12_B_12,120212,99,82,81,87,N,3,10,9,0.4,7,66
12,B,Maths,Jyoti Khanna,12_B_13,120213,95,78,78,96,N,8,5,9,0.5,3,58
12,B,Physics,Jyoti Khanna,12_B_13,120213,100,56,76,61,N,10,6,8,0.5,8,76
12,B,Chemistry,Jyoti Khanna,12_B_13,120213,72,65,70,62,Y,3,3,9,0.7,8,72
12,B,Biology,Jyoti Khanna,12_B_13,120213,66,73,45,91,Y,9,6,6,0.3,8,88
12,B,English,Jyoti Khanna,12_B_13,120213,66,86,82,65,N,8,10,7,0.8,6,68
12,B,Social,Jyoti Khanna,12_B_13,120213,81,48,78,86,N,8,10,8,0.4,5,36
12,B,Painting,Jyoti Khanna,12_B_13,120213,89,72,82,42,N,6,4,4,0.3,3,87
12,B,Maths,Rudra Ghosh,12_B_14,120214,78,97,95,68,N,5,6,3,0.9,8,75
12,B,Physics,Rudra Ghosh,12_B_14,120214,97,70,97,81,N,8,3,2,0.7,4,97
12,B,Chemistry,Rudra Ghosh,12_B_14,120214,88,48,52,55,Y,10,10,2,0.5,6,58
12,B,Biology,Rudra Ghosh,12_B_14,120214,93,96,96,79,N,9,5,7,0.2,7,99
12,B,English,Rudra Ghosh,12_B_14,120214,65,50,59,58,Y,7,5,9,0.7,10,92
12,B,Social,Rudra Ghosh,12_B_14,120214,97,91,75,49,Y,7,9,6,0.9,10,96
12,B,Painting,Rudra Ghosh,12_B_14,120214,97,59,42,86,N,5,8,8,0.7,8,69
12,B,Maths,Payal Sidhu,12_B_15,120215,97,42,47,57,Y,4,6,2,0.6,4,60
12,B,Physics,Payal Sidhu,12_B_15,120215,70,87,58,93,Y,7,5,3,0.1,7,48
12,B,Chemistry,Payal Sidhu,12_B_15,120215,67,82,59,56,Y,7,7,7,0.5,8,53
12,B,Biology,Payal Sidhu,12_B_15,120215,75,96,57,50,N,8,7,4,0.2,3,99
12,B,English,Payal Sidhu,12_B_15,120215,79,93,93,82,N,7,8,5,0.5,3,94
12,B,Social,Payal Sidhu,12_B_15,120215,65,51,85,82,Y,3,3,8,0.6,3,44
12,B,Painting,Payal Sidhu,12_B_15,120215,93,81,43,66,N,5,10,9,0.5,4,43
12,B,Maths,Aanchal Choudhury,12_B_16,120216,66,52,51,40,N,6,5,5,0.3,5,74
12,B,Physics,Aanchal Choudhury,12_B_16,120216,94,61,98,64,Y,4,6,10,0.3,4,40
12,B,Chemistry,Aanchal Choudhury,12_B_16,120216,71,40,63,100,Y,6,6,10,0.2,5,32
12,B,Biology,Aanchal Choudhury,12_B_16,120216,76,60,87,86,Y,8,8,5,0.2,9,43
12,B,English,Aanchal Choudhury,12_B_16,120216,70,82,77,78,Y,6,3,3,1.0,9,52
12,B,Social,Aanchal Choudhury,12_B_16,120216,93,80,58,72,Y,4,10,9,0.8,4,93
12,B,Painting,Aanchal Choudhury,12_B_16,120216,100,94,98,63,N,3,10,7,0.9,5,81
12,B,Maths,Vivek Dhillon,12_B_17,120217,87,53,45,99,N,10,4,2,0.8,3,41
12,B,Physics,Vivek Dhillon,12_B_17,120217,80,51,98,98,Y,8,4,9,0.5,6,33
12,B,Chemistry,Vivek Dhillon,12_B_17,120217,77,87,57,43,N,9,4,7,0.2,10,50
12,B,Biology,Vivek Dhillon,12_B_17,120217,94,68,79,54,Y,9,7,6,0.7,6,86
12,B,English,Vivek Dhillon,12_B_17,120217,76,49,70,63,Y,10,4,2,0.4,5,59
12,B,Social,Vivek Dhillon,12_B_17,120217,82,100,88,79,Y,4,4,9,0.8,9,86
12,B,Painting,Vivek Dhillon,12_B_17,120217,71,80,84,40,N,4,6,10,0.5,9,33
12,B,Maths,Manish Srivastava,12_B_18,120218,81,87,60,79,N,4,9,7,0.5,10,50
12,B,Physics,Manish Srivastava,12_B_18,120218,78,44,89,87,N,8,5,2,0.3,5,57
12,B,Chemistry,Manish Srivastava,12_B_18,120218,69,88,48,74,N,7,5,6,0.5,5,31
12,B,Biology,Manish Srivastava,12_B_18,120218,72,90,87,48,Y,8,10,2,0.1,4,64
12,B,English,Manish Srivastava,12_B_18,120218,83,54,82,88,Y,3,9,3,0.4,9,60
12,B,Social,Manish Srivastava,12_B_18,120218,72,71,56,73,Y,9,9,8,0.6,5,83
12,B,Painting,Manish Srivastava,12_B_18,120218,71,40,66,82,N,3,4,8,0.4,10,96
12,B,Maths,Priti Singh,12_B_19,120219,85,94,96,99,Y,4,10,4,0.5,9,92
12,B,Physics,Priti Singh,12_B_19,120219,82,62,49,70,Y,10,8,2,0.4,10,64
12,B,Chemistry,Priti Singh,12_B_19,120219,99,57,59,79,N,9,4,3,0.7,6,40
12,B,Biology,Priti Singh,12_B_19,120219,76,71,100,75,Y,4,8,9,0.9,9,52
12,B,English,Priti Singh,12_B_19,120219,66,94,63,97,Y,4,7,3,0.1,3,90
12,B,Social,Priti Singh,12_B_19,120219,72,68,95,90,Y,3,9,5,0.8,5,91
12,B,Painting,Priti Singh,12_B_19,120219,87,58,51,93,Y,9,4,2,0.9,10,43
12,B,Maths,Dev Rathore,12_B_20,120220,93,60,51,69,N,7,10,10,0.5,10,54
12,B,Physics,Dev Rathore,12_B_20,120220,86,84,94,98,N,10,3,4,0.5,5,73
12,B,Chemistry,Dev Rathore,12_B_20,120220,85,93,71,77,Y,10,4,6,1.0,5,45
12,B,Biology,Dev Rathore,12_B_20,120220,98,59,69,45,N,7,3,9,0.7,5,38
12,B,English,Dev Rathore,12_B_20,120220,76,48,84,96,Y,7,9,5,0.5,8,41
12,B,Social,Dev Rathore,12_B_20,120220,91,52,97,72,N,3,8,3,0.9,5,75
12,B,Painting,Dev Rathore,12_B_20,120220,71,93,68,76,N,10,4,8,0.3,9,83
12,B,Maths,Alok Joshi,12_B_21,120221,93,53,76,65,N,7,6,5,0.6,4,32
12,B,Physics,Alok Joshi,12_B_21,120221,78,64,68,77,Y,7,5,3,0.1,6,35
12,B,Chemistry,Alok Joshi,12_B_21,120221,74,97,73,93,N,9,5,3,0.4,6,94
12,B,Biology,Alok Joshi,12_B_21,120221,69,78,47,45,N,6,4,4,0.8,9,98
12,B,English,Alok Joshi,12_B_21,120221,98,48,47,70,Y,6,4,6,0.8,10,91
12,B,Social,Alok Joshi,12_B_21,120221,88,63,58,43,Y,5,7,7,0.8,3,95
12,B,Painting,Alok Joshi,12_B_21,120221,94,98,64,45,N,10,10,8,0.5,3,30
12,B,Maths,Sakshi Reddy,12_B_22,120222,73,95,94,93,Y,8,6,4,0.9,4,81
12,B,Physics,Sakshi Reddy,12_B_22,120222,68,73,96,52,N,4,7,7,0.4,5,100
12,B,Chemistry,Sakshi Reddy,12_B_22,120222,77,61,49,49,N,9,9,6,0.2,10,44
12,B,Biology,Sakshi Reddy,12_B_22,120222,95,42,65,99,Y,4,6,2,0.6,3,80
12,B,English,Sakshi Reddy,12_B_22,120222,92,52,59,81,Y,7,6,9,0.5,4,34
12,B,Social,Sakshi Reddy,12_B_22,120222,77,90,81,40,N,4,5,5,0.6,10,45
12,B,Painting,Sakshi Reddy,12_B_22,120222,85,81,98,43,Y,6,3,7,1.0,4,66
12,B,Maths,Karan Kashyap,12_B_23,120223,83,69,71,65,Y,9,3,7,0.1,4,56
12,B,Physics,Karan Kashyap,12_B_23,120223,69,61,98,58,Y,7,6,7,1.0,5,98
12,B,Chemistry,Karan Kashyap,12_B_23,120223,87,42,76,97,Y,4,4,8,0.3,4,67
12,B,Biology,Karan Kashyap,12_B_23,120223,74,48,86,52,Y,6,7,6,0.1,8,55
12,B,English,Karan Kashyap,12_B_23,120223,68,64,77,83,N,7,7,10,0.3,7,67
12,B,Social,Karan Kashyap,12_B_23,120223,81,52,75,82,N,8,10,9,0.9,10,64
12,B,Painting,Karan Kashyap,12_B_23,120223,89,76,78,42,Y,7,10,2,1.0,7,82
12,B,Maths,Yash Sandhu,12_B_24,120224,82,89,73,49,N,7,9,8,0.6,7,70
12,B,Physics,Yash Sandhu,12_B_24,120224,79,62,77,65,N,3,9,9,0.4,5,61
12,B,Chemistry,Yash Sandhu,12_B_24,120224,73,70,50,69,N,8,7,6,0.6,7,89
12,B,Biology,Yash Sandhu,12_B_24,120224,79,65,69,100,N,5,4,7,0.2,10,75
12,B,English,Yash Sandhu,12_B_24,120224,88,96,87,52,N,4,7,6,0.4,8,75
12,B,Social,Yash Sandhu,12_B_24,120224,72,83,53,65,Y,10,7,2,0.8,10,30
12,B,Painting,Yash Sandhu,12_B_24,120224,92,94,62,47,N,8,9,7,0.2,3,69
12,B,Maths,Nisha Prasad,12_B_25,120225,85,82,61,91,N,9,3,2,0.7,8,43
12,B,Physics,Nisha Prasad,12_B_25,120225,95,40,100,62,N,9,10,7,0.6,10,32
12,B,Chemistry,Nisha Prasad,12_B_25,120225,93,55,52,92,N,3,9,8,0.5,5,39
12,B,Biology,Nisha Prasad,12_B_25,120225,72,75,57,59,Y,8,4,3,0.8,8,55
12,B,English,Nisha Prasad,12_B_25,120225,76,89,93,57,Y,9,7,6,0.3,6,97
12,B,Social,Nisha Prasad,12_B_25,120225,91,67,52,57,N,8,8,4,0.7,5,36
12,B,Painting,Nisha Prasad,12_B_25,120225,86,81,95,43,N,10,10,9,0.2,8,53
12,B,Maths,Suman Nair,12_B_26,120226,81,74,81,78,Y,4,10,8,0.6,8,62
12,B,Physics,Suman Nair,12_B_26,120226,95,48,87,58,Y,8,7,2,0.3,3,65
12,B,Chemistry,Suman Nair,12_B_26,120226,79,42,85,77,Y,8,6,7,0.4,7,78
12,B,Biology,Suman Nair,12_B_26,120226,73,62,89,70,N,4,9,5,0.5,7,90
12,B,English,Suman Nair,12_B_26,120226,76,86,95,59,N,8,7,4,0.6,5,38
12,B,Social,Suman Nair,12_B_26,120226,92,56,93,51,Y,6,9,3,1.0,3,94
12,B,Painting,Suman Nair,12_B_26,120226,67,77,63,64,N,5,5,5,0.3,6,53
12,B,Maths,Saurabh Dhillon,12_B_27,120227,85,87,69,72,N,9,8,5,0.9,7,42
12,B,Physics,Saurabh Dhillon,12_B_27,120227,95,59,84,94,N,7,10,7,0.1,7,46
12,B,Chemistry,Saurabh Dhillon,12_B_27,120227,92,64,55,75,N,3,9,4,0.9,8,95
