ID,Section,Subject,Name,Home Tuition (Y/N),Class,Roll Number,Attendance (%),Unit Test 1,Unit Test 2,Unit Test 3,Focus (0-10),Homework (0-10),Q&A (0-10),Doubt Asking Rate,Exam Prep (0-10),Special Problems Completion (%)
12A20,A,Painting,Lata Chawla,Y,12,120120,81,92,68,67,9,5,3,0.4,7,52
12A21,A,Maths,Vikram Choudhury,N,12,120121,71,57,48,54,10,3,4,0.4,7,54
12A21,A,Physics,Vikram Choudhury,Y,12,120121,67,63,66,54,10,8,4,1.0,8,71
12A21,A,Chemistry,Vikram Choudhury,N,12,120121,66,60,76,55,7,7,5,1.0,6,63
12A21,A,Biology,Vikram Choudhury,N,12,120121,78,52,70,54,7,8,7,0.4,4,86
12A21,A,English,Vikram Choudhury,N,12,120121,91,75,54,76,3,3,2,0.2,6,41
12A21,A,Social,Vikram Choudhury,Y,12,120121,97,53,59,42,8,5,3,0.5,5,90
12A21,A,Painting,Vikram Choudhury,Y,12,120121,67,60,95,87,9,7,3,0.5,7,89
12A22,A,Maths,Tanya Mitra,Y,12,120122,77,77,77,50,8,6,5,0.6,4,97
12A22,A,Physics,Tanya Mitra,N,12,120122,90,51,72,74,4,5,10,0.4,8,84
12A22,A,Chemistry,Tanya Mitra,Y,12,120122,76,69,70,77,7,4,6,0.1,5,47
12A22,A,Biology,Tanya Mitra,N,12,120122,82,94,41,61,4,9,8,0.6,3,61
12A22,A,English,Tanya Mitra,N,12,120122,95,92,66,65,9,9,5,0.4,3,40
12A22,A,Social,Tanya Mitra,Y,12,120122,90,69,46,80,7,10,7,0.3,10,53
12A22,A,Painting,Tanya Mitra,Y,12,120122,77,70,54,63,5,5,5,0.6,6,89
12A23,A,Maths,Kavya Mishra,N,12,120123,93,63,86,41,6,10,7,0.2,10,57
12A23,A,Physics,Kavya Mishra,Y,12,120123,79,94,87,84,4,5,2,0.2,10,51
12A23,A,Chemistry,Kavya Mishra,Y,12,120123,71,93,45,94,10,10,9,0.3,4,37
12A23,A,Biology,Kavya Mishra,N,12,120123,87,63,85,41,4,4,3,0.9,4,55
12A23,A,English,Kavya Mishra,Y,12,120123,70,85,72,59,10,3,5,0.3,7,94
12A23,A,Social,Kavya Mishra,Y,12,120123,72,97,54,89,5,4,7,0.3,5,59
12A23,A,Painting,Kavya Mishra,Y,12,120123,91,82,43,66,5,3,10,0.2,8,69
12A24,A,Maths,Aarti Mahajan,N,12,120124,94,64,51,69,7,7,5,0.6,10,51
12A24,A,Physics,Aarti Mahajan,N,12,120124,92,69,88,98,3,9,7,0.9,4,46
12A24,A,Chemistry,Aarti Mahajan,N,12,120124,80,65,87,51,8,4,5,0.5,5,75
12A24,A,Biology,Aarti Mahajan,N,12,120124,81,74,88,68,6,10,5,0.8,5,96
12A24,A,English,Aarti Mahajan,N,12,120124,74,43,49,46,9,9,3,0.2,8,87
12A24,A,Social,Aarti Mahajan,Y,12,120124,97,40,98,70,5,8,10,0.5,8,67
12A24,A,Painting,Aarti Mahajan,N,12,120124,90,92,73,53,4,3,2,0.4,9,90
12A25,A,Maths,Gaurav Jain,Y,12,120125,74,54,51,49,7,10,4,0.2,7,42
12A25,A,Physics,Gaurav Jain,Y,12,120125,93,83,50,71,10,9,6,0.7,9,32
12A25,A,Chemistry,Gaurav Jain,Y,12,120125,74,58,83,56,8,4,8,0.5,7,70
12A25,A,Biology,Gaurav Jain,N,12,120125,82,97,48,100,7,3,5,0.7,8,73
12A25,A,English,Gaurav Jain,N,12,120125,93,97,93,54,4,10,2,0.4,3,56
12A25,A,Social,Gaurav Jain,N,12,120125,79,63,92,77,5,3,3,0.7,5,58
12A25,A,Painting,Gaurav Jain,Y,12,120125,95,68,56,51,8,10,2,0.6,3,41
12A26,A,Maths,Meera Nair,N,12,120126,85,73,47,55,10,6,5,0.2,8,62
12A26,A,Physics,Meera Nair,Y,12,120126,96,68,70,95,8,6,6,0.8,8,73
12A26,A,Chemistry,Meera Nair,N,12,120126,76,66,62,98,9,9,10,0.4,8,42
12A26,A,Biology,Meera Nair,N,12,120126,82,75,51,63,10,4,8,0.7,7,30
12A26,A,English,Meera Nair,N,12,120126,85,40,40,69,10,5,8,0.9,5,93
12A26,A,Social,Meera Nair,Y,12,120126,96,63,47,82,8,3,8,0.7,6,37
12A26,A,Painting,Meera Nair,Y,12,120126,94,100,55,80,5,4,7,0.8,8,90
12A27,A,Maths,Rohan Gaekwad,N,12,120127,90,73,83,81,7,4,8,0.6,6,88
12A27,A,Physics,Rohan Gaekwad,N,12,120127,66,72,62,86,3,6,10,0.3,7,81
12A27,A,Chemistry,Rohan Gaekwad,Y,12,120127,70,59,50,80,8,9,2,0.9,5,67
12A27,A,Biology,Rohan Gaekwad,N,12,120127,76,61,89,62,6,3,4,0.4,3,70
12A27,A,English,Rohan Gaekwad,N,12,120127,85,70,60,81,10,9,10,0.2,9,49
12A27,A,Social,Rohan Gaekwad,Y,12,120127,85,90,99,56,7,9,9,0.6,6,60
12A27,A,Painting,Rohan Gaekwad,Y,12,120127,73,92,66,53,8,10,10,0.2,3,86
12A28,A,Maths,Aarav Jain,N,12,120128,78,55,43,61,7,3,6,0.1,5,46
12A28,A,Physics,Aarav Jain,Y,12,120128,81,96,75,62,10,4,6,0.4,7,47
12A28,A,Chemistry,Aarav Jain,Y,12,120128,79,83,93,40,7,4,8,0.7,10,56
12A28,A,Biology,Aarav Jain,Y,12,120128,91,87,85,60,3,10,5,0.3,7,93
12A28,A,English,Aarav Jain,N,12,120128,66,74,91,56,7,5,2,0.8,6,85
12A28,A,Social,Aarav Jain,N,12,120128,79,96,79,58,4,9,9,0.8,7,42
12A28,A,Painting,Aarav Jain,N,12,120128,71,81,41,69,8,6,9,0.3,7,88
12A29,A,Maths,Tanvi Iyer,N,12,120129,91,55,93,50,3,8,7,0.7,7,98
12A29,A,Physics,Tanvi Iyer,N,12,120129,72,82,53,89,3,10,4,0.7,7,99
12A29,A,Chemistry,Tanvi Iyer,N,12,120129,72,78,59,51,8,10,6,0.6,8,70
12A29,A,Biology,Tanvi Iyer,N,12,120129,67,97,71,55,8,5,4,1.0,8,73
12A29,A,English,Tanvi Iyer,Y,12,120129,84,52,80,69,6,10,7,0.2,4,86
12A29,A,Social,Tanvi Iyer,Y,12,120129,89,41,82,62,3,9,3,0.8,5,76
12A29,A,Painting,Tanvi Iyer,N,12,120129,85,68,53,70,3,3,2,0.5,5,90
12A30,A,Maths,Anjali Deshmukh,Y,12,120130,65,96,42,87,6,3,7,0.7,4,45
12A30,A,Physics,Anjali Deshmukh,N,12,120130,70,63,62,48,5,8,6,0.8,10,46
12A30,A,Chemistry,Anjali Deshmukh,Y,12,120130,69,77,42,75,3,3,3,0.2,9,63
12A30,A,Biology,Anjali Deshmukh,N,12,120130,80,46,52,43,10,9,8,0.4,10,42
12A30,A,English,Anjali Deshmukh,N,12,120130,67,98,76,81,5,9,9,0.2,3,37
12A30,A,Social,Anjali Deshmukh,Y,12,120130,70,51,45,91,6,4,9,0.2,3,33
12A30,A,Painting,Anjali Deshmukh,N,12,120130,93,46,68,71,6,3,3,0.5,4,92
12A31,A,Maths,Karan Rajput,Y,12,120131,93,46,75,47,6,8,7,1.0,10,97
12A31,A,Physics,Karan Rajput,N,12,120131,85,75,70,90,3,10,6,0.3,5,87
12A31,A,Chemistry,Karan Rajput,Y,12,120131,73,88,73,46,3,10,2,0.5,9,35
12A31,A,Biology,Karan Rajput,N,12,120131,99,56,57,40,10,10,4,0.1,5,71
12A31,A,English,Karan Rajput,N,12,120131,92,79,59,71,3,4,3,0.7,10,38
12A31,A,Social,Karan Rajput,Y,12,120131,95,64,48,95,7,3,3,0.1,8,57
12A31,A,Painting,Karan Rajput,N,12,120131,77,98,41,44,9,6,9,0.8,8,80
12A32,A,Maths,Sneha Iqbal,N,12,120132,83,85,75,58,7,4,10,0.1,6,60
12A32,A,Physics,Sneha Iqbal,Y,12,120132,95,68,64,52,10,9,5,0.9,7,63
12A32,A,Chemistry,Sneha Iqbal,N,12,120132,65,83,43,69,9,3,2,0.5,6,71
12A32,A,Biology,Sneha Iqbal,Y,12,120132,72,62,79,73,9,5,2,0.2,8,33
12A32,A,English,Sneha Iqbal,Y,12,120132,71,90,51,54,4,10,5,0.1,10,81
12A32,A,Social,Sneha Iqbal,N,12,120132,100,79,43,72,3,6,8,0.8,7,75
12A32,A,Painting,Sneha Iqbal,N,12,120132,92,49,53,56,4,3,3,0.3,8,43
12A33,A,Maths,Mehak Nair,N,12,120133,97,99,65,71,9,5,7,0.2,4,80
12A33,A,Physics,Mehak Nair,Y,12,120133,96,60,78,64,7,6,7,0.1,8,46
12A33,A,Chemistry,Mehak Nair,Y,12,120133,68,64,94,85,7,6,8,0.6,3,66
12A33,A,Biology,Mehak Nair,N,12,120133,68,70,45,50,5,3,9,0.6,7,95
12A33,A,English,Mehak Nair,N,12,120133,91,90,74,46,6,10,7,0.8,3,42
12A33,A,Social,Mehak Nair,Y,12,120133,90,45,89,44,5,7,8,0.4,9,59
12A33,A,Painting,Mehak Nair,N,12,120133,67,41,98,52,5,10,4,0.6,10,59
12A34,A,Maths,Poonam Pal,Y,12,120134,66,41,69,94,8,7,2,0.5,5,32
12A34,A,Physics,Poonam Pal,Y,12,120134,67,95,87,47,8,6,7,0.8,8,51
12A34,A,Chemistry,Poonam Pal,N,12,120134,82,47,51,51,4,7,10,0.7,3,57
12A34,A,Biology,Poonam Pal,Y,12,120134,71,51,90,50,9,10,5,0.8,10,37
12A34,A,English,Poonam Pal,N,12,120134,83,90,51,43,10,9,6,1.0,6,38
12A34,A,Social,Poonam Pal,Y,12,120134,84,99,69,60,9,7,6,0.3,6,84
12A34,A,Painting,Poonam Pal,Y,12,120134,72,71,50,70,6,10,4,0.8,6,30
12A35,A,Maths,Yash Balakrishnan,Y,12,120135,75,93,57,61,10,6,10,0.3,4,92
12A35,A,Physics,Yash Balakrishnan,Y,12,120135,68,74,58,88,3,6,5,0.5,7,97
12A35,A,Chemistry,Yash Balakrishnan,N,12,120135,67,78,97,50,7,6,2,0.7,10,83
12A35,A,Biology,Yash Balakrishnan,N,12,120135,90,92,57,75,3,5,5,0.6,7,95
12A35,A,English,Yash Balakrishnan,Y,12,120135,83,53,42,80,3,4,2,0.9,6,97
12A35,A,Social,Yash Balakrishnan,N,12,120135,67,41,92,50,5,5,4,0.9,10,72
12A35,A,Painting,Yash Balakrishnan,Y,12,120135,82,41,80,63,5,5,3,0.5,5,65
12A36,A,Maths,Manoj Patel,Y,12,120136,100,87,96,43,4,5,10,0.3,8,53
12A36,A,Physics,Manoj Patel,N,12,120136,70,94,45,65,3,8,4,0.5,7,81
12A36,A,Chemistry,Manoj Patel,Y,12,120136,94,59,70,87,8,10,6,0.8,6,93
12A36,A,Biology,Manoj Patel,N,12,120136,74,49,48,98,4,5,8,0.7,4,68
12A36,A,English,Manoj Patel,Y,12,120136,80,43,99,75,6,9,6,0.9,4,31
12A36,A,Social,Manoj Patel,N,12,120136,87,56,92,94,9,10,7,0.9,10,47
12A36,A,Painting,Manoj Patel,N,12,120136,94,87,96,65,6,3,4,0.3,10,94
12A37,A,Maths,Payal Suri,Y,12,120137,84,53,88,83,4,5,4,0.5,8,62
12A37,A,Physics,Payal Suri,Y,12,120137,67,44,69,45,5,7,4,0.9,7,72
12A37,A,Chemistry,Payal Suri,N,12,120137,84,43,92,55,10,6,2,0.3,5,84
12A37,A,Biology,Payal Suri,N,12,120137,84,79,68,60,7,10,5,0.1,7,42
12A37,A,English,Payal Suri,N,12,120137,86,72,86,95,8,7,6,0.1,4,73
12A37,A,Social,Payal Suri,Y,12,120137,65,41,70,100,6,3,4,0.9,7,93
12A37,A,Painting,Payal Suri,Y,12,120137,87,42,71,55,5,10,4,0.3,5,46
12A38,A,Maths,Prisha Sidhu,N,12,120138,87,60,85,89,9,9,7,0.6,7,38
12A38,A,Physics,Prisha Sidhu,N,12,120138,94,60,56,67,4,9,7,0.6,5,56
12A38,A,Chemistry,Prisha Sidhu,N,12,120138,90,53,75,82,8,5,5,0.5,7,95
12A38,A,Biology,Prisha Sidhu,Y,12,120138,77,64,99,94,8,7,10,0.5,6,57
12A38,A,English,Prisha Sidhu,Y,12,120138,100,72,71,57,9,3,9,0.9,5,96
12A38,A,Social,Prisha Sidhu,N,12,120138,99,89,95,97,6,3,2,0.4,4,49
12A38,A,Painting,Prisha Sidhu,N,12,120138,88,99,43,67,5,7,10,0.2,4,70
12A39,A,Maths,Manav Chetty,Y,12,120139,79,69,89,95,4,10,3,0.3,5,45
12A39,A,Physics,Manav Chetty,N,12,120139,78,46,94,48,7,5,6,0.7,9,56
12A39,A,Chemistry,Manav Chetty,Y,12,120139,96,44,82,66,6,5,8,0.6,3,75
12A39,A,Biology,Manav Chetty,Y,12,120139,80,56,40,54,10,10,10,0.5,3,90
12A39,A,English,Manav Chetty,N,12,120139,84,45,71,60,3,4,10,0.6,8,43
12A39,A,Social,Manav Chetty,Y,12,120139,90,42,49,83,10,9,4,0.7,4,55
12A39,A,Painting,Manav Chetty,N,12,120139,92,53,86,61,4,10,5,0.4,8,38
12A40,A,Maths,Swati Khanna,N,12,120140,71,77,78,65,7,5,9,0.3,5,82
12A40,A,Physics,Swati Khanna,Y,12,120140,96,88,99,57,6,8,7,0.3,3,34
12A40,A,Chemistry,Swati Khanna,N,12,120140,65,43,60,71,9,5,9,0.2,3,92
12A40,A,Biology,Swati Khanna,Y,12,120140,88,65,63,77,9,9,7,0.3,7,52
12A40,A,English,Swati Khanna,N,12,120140,78,91,91,89,7,4,6,0.1,9,90
12A40,A,Social,Swati Khanna,Y,12,120140,93,73,85,70,3,6,10,0.1,4,41
12A40,A,Painting,Swati Khanna,N,12,120140,96,47,58,41,3,9,2,0.5,4,32
12B1,B,Maths,Payal Mehta,Y,12,120201,93,95,56,57,6,6,2,0.5,10,31
12B1,B,Physics,Payal Mehta,N,12,120201,94,82,61,80,10,7,2,0.6,10,70
12B1,B,Chemistry,Payal Mehta,Y,12,120201,80,88,94,47,5,10,10,0.6,3,87
12B1,B,Biology,Payal Mehta,N,12,120201,96,87,61,89,10,3,5,0.9,9,45
12B1,B,English,Payal Mehta,Y,12,120201,70,74,81,100,9,9,2,0.9,7,40
12B1,B,Social,Payal Mehta,Y,12,120201,74,78,64,56,4,5,9,0.1,8,65
12B1,B,Painting,Payal Mehta,Y,12,120201,80,50,71,51,3,10,10,1.0,3,37
12B2,B,Maths,Aman Gupta,N,12,120202,77,51,55,44,9,7,7,0.7,9,60
12B2,B,Physics,Aman Gupta,Y,12,120202,83,68,95,46,10,9,4,0.4,9,79
12B2,B,Chemistry,Aman Gupta,Y,12,120202,95,96,42,45,8,7,5,0.6,6,54
12B2,B,Biology,Aman Gupta,N,12,120202,75,57,97,91,9,7,2,0.7,5,35
12B2,B,English,Aman Gupta,N,12,120202,72,74,65,53,5,5,9,0.7,10,62
12B2,B,Social,Aman Gupta,N,12,120202,92,84,63,75,8,9,6,0.3,6,51
12B2,B,Painting,Aman Gupta,Y,12,120202,68,71,95,73,5,4,3,0.4,8,66
12B3,B,Maths,Tanya Sen,Y,12,120203,96,99,43,80,10,9,10,0.3,4,98
12B3,B,Physics,Tanya Sen,Y,12,120203,69,41,56,66,6,4,10,0.8,3,97
12B3,B,Chemistry,Tanya Sen,N,12,120203,78,42,52,73,5,6,3,0.8,4,62
12B3,B,Biology,Tanya Sen,Y,12,120203,90,82,85,90,9,10,3,1.0,8,39
12B3,B,English,Tanya Sen,Y,12,120203,80,40,69,76,3,7,10,0.6,4,66
12B3,B,Social,Tanya Sen,Y,12,120203,88,43,75,80,8,6,2,0.4,10,65
12B3,B,Painting,Tanya Sen,N,12,120203,90,72,95,67,4,5,10,0.2,4,85
12B4,B,Maths,Hrithik Chawla,N,12,120204,70,74,99,70,5,5,2,0.9,5,39
12B4,B,Physics,Hrithik Chawla,Y,12,120204,66,44,81,91,4,9,7,0.4,3,63
12B4,B,Chemistry,Hrithik Chawla,N,12,120204,77,81,41,100,8,10,4,0.4,5,82
12B4,B,Biology,Hrithik Chawla,N,12,120204,67,46,80,65,6,8,6,0.3,10,84
12B4,B,English,Hrithik Chawla,N,12,120204,100,42,41,45,7,8,8,0.4,9,56
12B4,B,Social,Hrithik Chawla,N,12,120204,83,96,50,95,8,8,5,0.9,9,47
12B4,B,Painting,Hrithik Chawla,Y,12,120204,71,67,51,60,10,5,5,0.5,8,56
12B5,B,Maths,Nupur Roy,Y,12,120205,86,79,51,98,5,6,5,0.8,10,91
12B5,B,Physics,Nupur Roy,N,12,120205,88,49,62,89,5,5,3,0.3,9,74
12B5,B,Chemistry,Nupur Roy,N,12,120205,82,82,47,95,8,5,6,0.8,4,46
12B5,B,Biology,Nupur Roy,Y,12,120205,68,64,60,82,5,4,9,0.7,5,46
12B5,B,English,Nupur Roy,N,12,120205,75,81,73,56,10,6,2,0.9,10,94
12B5,B,Social,Nupur Roy,N,12,120205,81,73,55,76,5,7,6,1.0,9,85
12B5,B,Painting,Nupur Roy,Y,12,120205,95,53,69,53,6,10,7,1.0,9,86
12B6,B,Maths,Rohan Patel,Y,12,120206,70,77,46,58,6,8,2,0.1,3,88
12B6,B,Physics,Rohan Patel,Y,12,120206,90,93,77,53,8,7,3,0.6,10,64
12B6,B,Chemistry,Rohan Patel,N,12,120206,89,45,69,41,6,7,8,0.2,6,66
12B6,B,Biology,Rohan Patel,N,12,120206,82,77,45,94,4,8,8,0.4,10,39
12B6,B,English,Rohan Patel,N,12,120206,70,90,90,85,5,3,5,0.7,6,35
12B6,B,Social,Rohan Patel,N,12,120206,89,69,73,70,10,10,9,0.6,10,61
12B6,B,Painting,Rohan Patel,Y,12,120206,99,43,91,99,8,3,5,0.7,9,96
12B7,B,Maths,Rudra Rathore,N,12,120207,88,50,55,65,6,5,5,0.5,3,50
12B7,B,Physics,Rudra Rathore,Y,12,120207,81,81,47,92,6,7,2,1.0,4,66
12B7,B,Chemistry,Rudra Rathore,Y,12,120207,96,51,42,71,7,4,3,0.5,6,93
12B7,B,Biology,Rudra Rathore,Y,12,120207,88,55,44,65,3,10,7,0.8,8,33
12B7,B,English,Rudra Rathore,Y,12,120207,72,100,64,77,7,8,3,0.5,3,33
12B7,B,Social,Rudra Rathore,N,12,120207,97,50,80,60,9,9,10,0.9,6,67
12B7,B,Painting,Rudra Rathore,Y,12,120207,99,93,88,91,5,6,6,0.5,4,63
12B8,B,Maths,Aanchal Sen,Y,12,120208,65,94,47,86,9,4,2,0.2,4,60
12B8,B,Physics,Aanchal Sen,Y,12,120208,65,45,98,73,6,6,2,0.7,9,63
12B8,B,Chemistry,Aanchal Sen,N,12,120208,84,61,90,100,7,3,7,0.5,8,54
12B8,B,Biology,Aanchal Sen,Y,12,120208,84,60,71,70,9,8,9,0.8,6,66
12B8,B,English,Aanchal Sen,N,12,120208,68,65,94,76,6,10,8,0.7,9,32
12B8,B,Social,Aanchal Sen,N,12,120208,83,88,75,98,9,9,3,0.3,4,42
12B8,B,Painting,Aanchal Sen,N,12,120208,84,62,65,63,6,4,7,0.8,6,56
12B9,B,Maths,Rishabh Bajpai,Y,12,120209,78,47,67,88,7,9,9,0.9,6,64
12B9,B,Physics,Rishabh Bajpai,Y,12,120209,75,82,60,95,9,9,10,0.4,5,91
12B9,B,Chemistry,Rishabh Bajpai,Y,12,120209,97,56,66,66,10,8,9,0.3,6,41
12B9,B,Biology,Rishabh Bajpai,Y,12,120209,78,45,51,46,4,4,8,0.2,6,85
12B9,B,English,Rishabh Bajpai,N,12,120209,82,51,77,91,9,6,10,0.7,3,62
12B9,B,Social,Rishabh Bajpai,Y,12,120209,68,70,47,53,6,8,8,0.1,8,92
12B9,B,Painting,Rishabh Bajpai,Y,12,120209,73,47,75,86,7,10,6,0.7,10,50
12B10,B,Maths,Kunwar Verma,N,12,120210,71,50,52,100,5,9,5,0.8,10,93
12B10,B,Physics,Kunwar Verma,Y,12,120210,95,87,51,88,7,8,3,0.5,6,62
12B10,B,Chemistry,Kunwar Verma,N,12,120210,79,97,82,88,6,7,9,0.2,4,74
12B10,B,Biology,Kunwar Verma,Y,12,120210,94,62,72,47,6,6,2,0.1,9,47
12B10,B,English,Kunwar Verma,N,12,120210,87,96,56,46,4,3,10,0.2,10,85
12B10,B,Social,Kunwar Verma,Y,12,120210,85,99,70,40,3,4,6,0.5,4,57
12B10,B,Painting,Kunwar Verma,Y,12,120210,96,80,76,67,10,4,5,0.2,4,89
12B11,B,Maths,Rohan Das,N,12,120211,83,48,74,60,9,6,5,1.0,10,99
12B11,B,Physics,Rohan Das,Y,12,120211,98,55,83,67,4,9,8,0.6,7,87
12B11,B,Chemistry,Rohan Das,Y,12,120211,96,95,47,54,9,6,9,0.2,6,98
12B11,B,Biology,Rohan Das,N,12,120211,100,52,50,79,8,8,4,0.3,8,87
12B11,B,English,Rohan Das,Y,12,120211,71,96,93,73,7,4,5,0.7,8,49
12B11,B,Social,Rohan Das,N,12,120211,83,52,86,83,6,10,7,0.6,6,51
12B11,B,Painting,Rohan Das,N,12,120211,73,48,46,99,3,5,7,0.4,6,42
12B12,B,Maths,Ishita Kapoor,N,12,120212,82,51,100,99,5,10,3,0.5,5,84
12B12,B,Physics,Ishita Kapoor,Y,12,120212,94,77,79,86,7,7,3,0.3,7,84
12B12,B,Chemistry,Ishita Kapoor,Y,12,120212,96,53,53,94,10,5,6,0.8,9,88
12B12,B,Biology,Ishita Kapoor,N,12,120212,80,71,75,72,10,10,2,0.5,8,32
12B12,B,English,Ishita Kapoor,N,12,120212,74,93,57,47,9,10,9,0.3,6,80
12B12,B,Social,Ishita Kapoor,N,12,120212,86,58,48,81,7,6,6,1.0,6,48
12B12,B,Painting,Ishita Kapoor,N,12,120212,99,82,81,87,3,10,9,0.4,7,66
12B13,B,Maths,Jyoti Khanna,N,12,120213,95,78,78,96,8,5,9,0.5,3,58
12B13,B,Physics,Jyoti Khanna,N,12,120213,100,56,76,61,10,6,8,0.5,8,76
12B13,B,Chemistry,Jyoti Khanna,Y,12,120213,72,65,70,62,3,3,9,0.7,8,72
12B13,B,Biology,Jyoti Khanna,Y,12,120213,66,73,45,91,9,6,6,0.3,8,88
12B13,B,English,Jyoti Khanna,N,12,120213,66,86,82,65,8,10,7,0.8,6,68
12B13,B,Social,Jyoti Khanna,N,12,120213,81,48,78,86,8,10,8,0.4,5,36
12B13,B,Painting,Jyoti Khanna,N,12,120213,89,72,82,42,6,4,4,0.3,3,87
12B14,B,Maths,Rudra Ghosh,N,12,120214,78,97,95,68,5,6,3,0.9,8,75
12B14,B,Physics,Rudra Ghosh,N,12,120214,97,70,97,81,8,3,2,0.7,4,97
12B14,B,Chemistry,Rudra Ghosh,Y,12,120214,88,48,52,55,10,10,2,0.5,6,58
12B14,B,Biology,Rudra Ghosh,N,12,120214,93,96,96,79,9,5,7,0.2,7,99
12B14,B,English,Rudra Ghosh,Y,12,120214,65,50,59,58,7,5,9,0.7,10,92
12B14,B,Social,Rudra Ghosh,Y,12,120214,97,91,75,49,7,9,6,0.9,10,96
12B14,B,Painting,Rudra Ghosh,N,12,120214,97,59,42,86,5,8,8,0.7,8,69
12B15,B,Maths,Payal Sidhu,Y,12,120215,97,42,47,57,4,6,2,0.6,4,60
12B15,B,Physics,Payal Sidhu,Y,12,120215,70,87,58,93,7,5,3,0.1,7,48
12B15,B,Chemistry,Payal Sidhu,Y,12,120215,67,82,59,56,7,7,7,0.5,8,53
12B15,B,Biology,Payal Sidhu,N,12,120215,75,96,57,50,8,7,4,0.2,3,99
12B15,B,English,Payal Sidhu,N,12,120215,79,93,93,82,7,8,5,0.5,3,94
12B15,B,Social,Payal Sidhu,Y,12,120215,65,51,85,82,3,3,8,0.6,3,44
12B15,B,Painting,Payal Sidhu,N,12,120215,93,81,43,66,5,10,9,0.5,4,43
12B16,B,Maths,Aanchal Choudhury,N,12,120216,66,52,51,40,6,5,5,0.3,5,74
12B16,B,Physics,Aanchal Choudhury,Y,12,120216,94,61,98,64,4,6,10,0.3,4,40
12B16,B,Chemistry,Aanchal Choudhury,Y,12,120216,71,40,63,100,6,6,10,0.2,5,32
12B16,B,Biology,Aanchal Choudhury,Y,12,120216,76,60,87,86,8,8,5,0.2,9,43
12B16,B,English,Aanchal Choudhury,Y,12,120216,70,82,77,78,6,3,3,1.0,9,52
12B16,B,Social,Aanchal Choudhury,Y,12,120216,93,80,58,72,4,10,9,0.8,4,93
12B16,B,Painting,Aanchal Choudhury,N,12,120216,100,94,98,63,3,10,7,0.9,5,81
12B17,B,Maths,Vivek Dhillon,N,12,120217,87,53,45,99,10,4,2,0.8,3,41
12B17,B,Physics,Vivek Dhillon,Y,12,120217,80,51,98,98,8,4,9,0.5,6,33
12B17,B,Chemistry,Vivek Dhillon,N,12,120217,77,87,57,43,9,4,7,0.2,10,50
12B17,B,Biology,Vivek Dhillon,Y,12,120217,94,68,79,54,9,7,6,0.7,6,86
12B17,B,English,Vivek Dhillon,Y,12,120217,76,49,70,63,10,4,2,0.4,5,59
12B17,B,Social,Vivek Dhillon,Y,12,120217,82,100,88,79,4,4,9,0.8,9,86
12B17,B,Painting,Vivek Dhillon,N,12,120217,71,80,84,40,4,6,10,0.5,9,33
12B18,B,Maths,Manish Srivastava,N,12,120218,81,87,60,79,4,9,7,0.5,10,50
12B18,B,Physics,Manish Srivastava,N,12,120218,78,44,89,87,8,5,2,0.3,5,57
12B18,B,Chemistry,Manish Srivastava,N,12,120218,69,88,48,74,7,5,6,0.5,5,31
12B18,B,Biology,Manish Srivastava,Y,12,120218,72,90,87,48,8,10,2,0.1,4,64
12B18,B,English,Manish Srivastava,Y,12,120218,83,54,82,88,3,9,3,0.4,9,60
12B18,B,Social,Manish Srivastava,Y,12,120218,72,71,56,73,9,9,8,0.6,5,83
12B18,B,Painting,Manish Srivastava,N,12,120218,71,40,66,82,3,4,8,0.4,10,96
12B19,B,Maths,Priti Singh,Y,12,120219,85,94,96,99,4,10,4,0.5,9,92
12B19,B,Physics,Priti Singh,Y,12,120219,82,62,49,70,10,8,2,0.4,10,64
12B19,B,Chemistry,Priti Singh,N,12,120219,99,57,59,79,9,4,3,0.7,6,40
12B19,B,Biology,Priti Singh,Y,12,120219,76,71,100,75,4,8,9,0.9,9,52
12B19,B,English,Priti Singh,Y,12,120219,66,94,63,97,4,7,3,0.1,3,90
12B19,B,Social,Priti Singh,Y,12,120219,72,68,95,90,3,9,5,0.8,5,91
12B19,B,Painting,Priti Singh,Y,12,120219,87,58,51,93,9,4,2,0.9,10,43
12B20,B,Maths,Dev Rathore,N,12,120220,93,60,51,69,7,10,10,0.5,10,54
12B20,B,Physics,Dev Rathore,N,12,120220,86,84,94,98,10,3,4,0.5,5,73
12B20,B,Chemistry,Dev Rathore,Y,12,120220,85,93,71,77,10,4,6,1.0,5,45
12B20,B,Biology,Dev Rathore,N,12,120220,98,59,69,45,7,3,9,0.7,5,38
12B20,B,English,Dev Rathore,Y,12,120220,76,48,84,96,7,9,5,0.5,8,41
12B20,B,Social,Dev Rathore,N,12,120220,91,52,97,72,3,8,3,0.9,5,75
12B20,B,Painting,Dev Rathore,N,12,120220,71,93,68,76,10,4,8,0.3,9,83
12B21,B,Maths,Alok Joshi,N,12,120221,93,53,76,65,7,6,5,0.6,4,32
12B21,B,Physics,Alok Joshi,Y,12,120221,78,64,68,77,7,5,3,0.1,6,35
12B21,B,Chemistry,Alok Joshi,N,12,120221,74,97,73,93,9,5,3,0.4,6,94
12B21,B,Biology,Alok Joshi,N,12,120221,69,78,47,45,6,4,4,0.8,9,98
12B21,B,English,Alok Joshi,Y,12,120221,98,48,47,70,6,4,6,0.8,10,91
12B21,B,Social,Alok Joshi,Y,12,120221,88,63,58,43,5,7,7,0.8,3,95
